Time,V1,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
11166,0.0244818859,-0.0208363506,-0.1570892789,-0.6552628899,-0.8354650541,0.8537507163539,-0.2795821830,1.8341616593,-0.4131728907,-1.2358015132,1.2969070462
147139,-0.0566372781,0.1149486805,-0.0724836493,0.0813003106,0.6012063160,0.2556563908992,0.3575368588,1.1428442291,0.0265799430,-0.5490480387,1.4158080737
67036,0.1679298724,-0.0610706329,-0.0779879595,0.9378782856,0.0751039288,0.7851178868719,-0.0976273531,-3.1881471923,-0.6637320088,0.1194458353,-0.2656637530
99538,-0.2294329871,0.1410962918,0.1208475388,-0.1677638328,0.0866456465,-0.0973245618087,0.3828107012,1.4605942227,-0.3393689133,2.4800828043,-3.3396829631
22798,0.0106605581,-0.1902630529,0.2039238725,-0.9489971969,0.4012438396,-0.1067876864209,0.0475864758,0.9695351849,0.6874986544,-1.1082321529,0.1234890237
172370,0.0754439526,0.0721010840,-0.1401884607,0.0584417081,-0.1843497169,-1.2641317924132,-0.5287422767,2.3799836815,1.4972002430,-0.6225258463,-3.4710190453
73707,-0.0773301934,0.0571487965,-0.5714955165,-0.2030811644,-0.2151548933,-1.1994294673964,0.0378834564,-0.8816347681,1.5613045487,-0.1905252276,-0.0058597363
102611,-0.0773773084,-0.3938560094,0.5845035231,-0.1560578573,0.1709482525,1.3980511773796,-0.1727111710,3.0002645705,-1.0019056275,-0.2797347800,1.2652892357
30903,-0.0549591504,0.4552277210,0.3551094129,0.8562244418,-0.8118543379,-1.3694777663788,0.2708144848,0.7087794422,0.4436294194,0.5135031343,0.9459234242
154472,0.0745497376,0.1034789920,-0.1547297167,-1.2174071788,-0.1815886367,-1.8618176866573,-0.5268543906,0.2898647157,1.1040929500,0.1772242632,3.3779495150
102233,-0.2000808241,0.0949937860,0.2760310449,0.1350675434,-0.5876514400,0.5383766318205,-0.0962000425,-0.8979366341,-0.1715221959,1.2097357604,3.5173001440
39998,-0.1045123447,-0.1285732761,-0.1928649602,0.9941069571,0.2113806154,2.4951297923937,0.0346420889,-2.3413277647,0.6423881195,0.7428089877,-0.6811416795
155068,-0.1093930351,0.1343622937,0.3553015577,1.0272799301,-0.4106097582,-1.3223729838182,-0.1702570771,-1.6154889575,-0.6604570707,-0.4271200500,3.4739692025
28219,-0.2234748345,-0.3038789832,0.2122693501,-0.7213894297,0.2911805747,-1.7618633012272,-0.1066584681,-1.7496634333,-0.3051649191,-0.7330060083,-1.8538339285
131257,-0.1914800328,-0.2036280384,-0.2029962451,1.0765604191,0.8947230394,0.4372398956907,-0.3279994621,-0.6061748272,0.8267532187,-0.2304181426,-0.9115223338
78199,0.1244877779,-0.1587880334,-0.1073244780,-1.3489117024,0.2912030119,-0.6987085842330,-0.1227408559,-0.9419712232,0.2248516831,1.0688666329,0.3624274914
15595,0.2062516506,0.0031404699,-0.2360736151,-1.1153607209,-0.4021912631,-0.6529885277903,0.1089598202,0.6336502849,-0.0499622042,1.6729335200,1.0680882297
64108,-0.5515950793,-0.1613102275,0.2241159272,-0.7777013307,0.1499480039,-0.0332975941340,-0.0063907726,0.4716026506,1.2800602057,0.0405213906,-0.5896375405
